wfName,taskName,nodeName,rank
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,c5a.xlarge,4.462671952658901
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,c5.2xlarge,5.196432246850273
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,c5a.2xlarge,6.432896347819412
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,m5zn.2xlarge,3.0320788979791384
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,m5zn.large,3.1624083460903947
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,c5.xlarge,7.2935684580015945
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,m5zn.xlarge,4.087667315569172
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,z1d.2xlarge,7.017139293588654
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,z1d.xlarge,6.991314702960241
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,z1d.large,6.075838446951833
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,d3.xlarge,10.872687891477725
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,d3.2xlarge,14.122361566656544
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,m5.2xlarge,14.29946030731781
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,r5.2xlarge,14.670335370936508
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,m5.xlarge,14.624452882791235
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,r5.xlarge,15.587761419528283
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,m5.large,13.139715086568886
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,r5.large,12.87701578050989
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,i3.2xlarge,21.756155471220012
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,m5a.large,20.593608583587482
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,r5a.large,21.194269389077586
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,m5a.xlarge,21.639010381468964
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,r5a.xlarge,22.4568345225929
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,i3.large,21.53775478710815
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,m5a.2xlarge,24.170169082716257
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,i3.xlarge,24.634356190342842
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,r5a.2xlarge,25.75049189958117
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,m5zn.large,2.4727593527204395
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,z1d.large,3.9353019046549935
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,c5a.xlarge,6.983306568999582
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,c5a.2xlarge,6.92720032213237
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,m5zn.xlarge,4.6788529335938325
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,z1d.xlarge,7.091174079170637
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,c5.xlarge,8.51525461538061
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,c5.2xlarge,6.787464895600536
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,z1d.2xlarge,7.341394253806962
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,m5zn.2xlarge,4.346231588545132
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,m5.large,12.184442482286201
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,r5.large,12.193466686904602
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,d3.xlarge,12.414396371904619
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,r5.xlarge,14.548910073573788
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,m5.xlarge,15.294223513309777
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,m5a.large,19.729767586761497
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,r5a.large,20.2354166603569
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,d3.2xlarge,14.323234540540916
