wfName,taskName,nodeName,rank
nfcore/chipseq:1.2.2,BWA_INDEX,m5zn.large,3.5480644168293054
nfcore/chipseq:1.2.2,BWA_INDEX,c5a.xlarge,6.458254534530965
nfcore/chipseq:1.2.2,BWA_INDEX,z1d.large,5.407740048540811
nfcore/chipseq:1.2.2,BWA_INDEX,c5.2xlarge,5.383168909511156
nfcore/chipseq:1.2.2,BWA_INDEX,c5a.2xlarge,7.200662679383399
nfcore/chipseq:1.2.2,BWA_INDEX,m5.large,13.655237340418912
nfcore/chipseq:1.2.2,BWA_INDEX,m5zn.2xlarge,3.5471041609839826
nfcore/chipseq:1.2.2,BWA_INDEX,m5zn.xlarge,4.267292522961503
nfcore/chipseq:1.2.2,BWA_INDEX,r5.large,13.038779722404106
nfcore/chipseq:1.2.2,BWA_INDEX,z1d.2xlarge,7.0792971689011255
nfcore/chipseq:1.2.2,BWA_INDEX,d3.xlarge,12.061741906896172
nfcore/chipseq:1.2.2,BWA_INDEX,z1d.xlarge,6.600589593860944
nfcore/chipseq:1.2.2,BWA_INDEX,m5.xlarge,14.865190522595611
nfcore/chipseq:1.2.2,BWA_INDEX,r5a.large,20.591882534165624
nfcore/chipseq:1.2.2,BWA_INDEX,r5.xlarge,14.846185926340153
nfcore/chipseq:1.2.2,BWA_INDEX,m5a.large,20.667016392497903
nfcore/chipseq:1.2.2,BWA_INDEX,r5.2xlarge,14.909394799878358
nfcore/chipseq:1.2.2,BWA_INDEX,m5.2xlarge,15.54093650961967
nfcore/chipseq:1.2.2,BWA_INDEX,d3.2xlarge,14.744508613237784
nfcore/chipseq:1.2.2,BWA_INDEX,c5.xlarge,7.917050243948459
nfcore/chipseq:1.2.2,BWA_INDEX,i3.large,22.205546123923533
nfcore/chipseq:1.2.2,BWA_INDEX,m5a.xlarge,21.90156674279318
nfcore/chipseq:1.2.2,BWA_INDEX,r5a.xlarge,22.562547985434342
nfcore/chipseq:1.2.2,BWA_INDEX,i3.2xlarge,23.50740923969076
nfcore/chipseq:1.2.2,BWA_INDEX,m5a.2xlarge,22.619203792526875
nfcore/chipseq:1.2.2,BWA_INDEX,r5a.2xlarge,24.570236364504428
nfcore/chipseq:1.2.2,BWA_INDEX,i3.xlarge,24.966117065163793
nfcore/chipseq:1.2.2,BWA_MEM,c5a.xlarge,4.212738240374534
nfcore/chipseq:1.2.2,BWA_MEM,c5.2xlarge,5.328293412250135
nfcore/chipseq:1.2.2,BWA_MEM,c5a.2xlarge,6.157565892680628
nfcore/chipseq:1.2.2,BWA_MEM,m5zn.large,3.479898037482622
nfcore/chipseq:1.2.2,BWA_MEM,m5zn.2xlarge,3.090689724118029
nfcore/chipseq:1.2.2,BWA_MEM,m5zn.xlarge,4.167667788716498
nfcore/chipseq:1.2.2,BWA_MEM,z1d.2xlarge,6.775367047872755
nfcore/chipseq:1.2.2,BWA_MEM,c5.xlarge,7.60330819708234
nfcore/chipseq:1.2.2,BWA_MEM,z1d.large,6.6407812253749645
nfcore/chipseq:1.2.2,BWA_MEM,z1d.xlarge,6.971065183200926
nfcore/chipseq:1.2.2,BWA_MEM,d3.xlarge,11.225933649967988
nfcore/chipseq:1.2.2,BWA_MEM,m5.2xlarge,14.276355709171384
nfcore/chipseq:1.2.2,BWA_MEM,r5.2xlarge,14.521631490416318
nfcore/chipseq:1.2.2,BWA_MEM,d3.2xlarge,13.938156770377315
nfcore/chipseq:1.2.2,BWA_MEM,m5.xlarge,14.889550980624277
nfcore/chipseq:1.2.2,BWA_MEM,m5.large,13.577063956786471
nfcore/chipseq:1.2.2,BWA_MEM,r5.xlarge,15.718464279106877
nfcore/chipseq:1.2.2,BWA_MEM,r5.large,13.38934861384828
nfcore/chipseq:1.2.2,BWA_MEM,i3.2xlarge,21.79551703471833
nfcore/chipseq:1.2.2,BWA_MEM,i3.large,22.015154995911203
nfcore/chipseq:1.2.2,BWA_MEM,r5a.large,21.24176513424416
nfcore/chipseq:1.2.2,BWA_MEM,r5a.xlarge,22.341144722284007
