wfName,taskName,nodeName,rank
nfcore/chipseq:1.2.2,BWA_INDEX,m5zn.large,0.9709174045355837
nfcore/chipseq:1.2.2,BWA_INDEX,c5a.xlarge,8.741175729074826
nfcore/chipseq:1.2.2,BWA_INDEX,z1d.large,2.557284899984614
nfcore/chipseq:1.2.2,BWA_INDEX,c5.2xlarge,5.595378225301242
nfcore/chipseq:1.2.2,BWA_INDEX,c5a.2xlarge,9.123690393358693
nfcore/chipseq:1.2.2,BWA_INDEX,m5.large,8.71973464828234
nfcore/chipseq:1.2.2,BWA_INDEX,m5zn.2xlarge,6.424910087166055
nfcore/chipseq:1.2.2,BWA_INDEX,m5zn.xlarge,3.815934366132928
nfcore/chipseq:1.2.2,BWA_INDEX,r5.large,10.128845942990164
nfcore/chipseq:1.2.2,BWA_INDEX,z1d.2xlarge,10.138579681078593
nfcore/chipseq:1.2.2,BWA_INDEX,d3.xlarge,12.351148207841739
nfcore/chipseq:1.2.2,BWA_INDEX,z1d.xlarge,7.528563888884224
nfcore/chipseq:1.2.2,BWA_INDEX,m5.xlarge,13.941849036050453
nfcore/chipseq:1.2.2,BWA_INDEX,r5a.large,19.20934531288247
nfcore/chipseq:1.2.2,BWA_INDEX,r5.xlarge,16.32548181498486
nfcore/chipseq:1.2.2,BWA_INDEX,m5a.large,18.514086845790693
nfcore/chipseq:1.2.2,BWA_INDEX,r5.2xlarge,18.121272238975283
nfcore/chipseq:1.2.2,BWA_INDEX,m5.2xlarge,18.26901041595461
nfcore/chipseq:1.2.2,BWA_INDEX,d3.2xlarge,18.169065617322914
nfcore/chipseq:1.2.2,BWA_INDEX,c5.xlarge,9.495377426364474
nfcore/chipseq:1.2.2,BWA_INDEX,i3.large,17.831176848504896
nfcore/chipseq:1.2.2,BWA_INDEX,m5a.xlarge,23.88213103617123
nfcore/chipseq:1.2.2,BWA_INDEX,r5a.xlarge,22.180205653829724
nfcore/chipseq:1.2.2,BWA_INDEX,i3.2xlarge,24.958441855897405
nfcore/chipseq:1.2.2,BWA_INDEX,m5a.2xlarge,25.59853472307166
nfcore/chipseq:1.2.2,BWA_INDEX,r5a.2xlarge,26.26056003693423
nfcore/chipseq:1.2.2,BWA_INDEX,i3.xlarge,22.349552546039853
nfcore/chipseq:1.2.2,BWA_MEM,c5a.xlarge,1.948971575005312
nfcore/chipseq:1.2.2,BWA_MEM,c5.2xlarge,2.344083762386963
nfcore/chipseq:1.2.2,BWA_MEM,c5a.2xlarge,2.6257860855248882
nfcore/chipseq:1.2.2,BWA_MEM,m5zn.large,5.6251790231674095
nfcore/chipseq:1.2.2,BWA_MEM,m5zn.2xlarge,4.667630001257863
nfcore/chipseq:1.2.2,BWA_MEM,m5zn.xlarge,5.808494902945422
nfcore/chipseq:1.2.2,BWA_MEM,z1d.2xlarge,8.204847307992061
nfcore/chipseq:1.2.2,BWA_MEM,c5.xlarge,6.514719506367654
nfcore/chipseq:1.2.2,BWA_MEM,z1d.large,10.011292768170996
nfcore/chipseq:1.2.2,BWA_MEM,z1d.xlarge,8.759580060034832
nfcore/chipseq:1.2.2,BWA_MEM,d3.xlarge,11.989307393340937
nfcore/chipseq:1.2.2,BWA_MEM,m5.2xlarge,14.316157676496442
nfcore/chipseq:1.2.2,BWA_MEM,r5.2xlarge,14.298482170406974
nfcore/chipseq:1.2.2,BWA_MEM,d3.2xlarge,13.197734435826092
nfcore/chipseq:1.2.2,BWA_MEM,m5.xlarge,15.160359366306611
nfcore/chipseq:1.2.2,BWA_MEM,m5.large,15.130626558981039
nfcore/chipseq:1.2.2,BWA_MEM,r5.xlarge,16.509204085857434
nfcore/chipseq:1.2.2,BWA_MEM,r5.large,16.405236307898548
nfcore/chipseq:1.2.2,BWA_MEM,i3.2xlarge,21.0623070087185
nfcore/chipseq:1.2.2,BWA_MEM,i3.large,22.586286534759154
nfcore/chipseq:1.2.2,BWA_MEM,r5a.large,21.344718149058384
nfcore/chipseq:1.2.2,BWA_MEM,r5a.xlarge,22.068723804213832
nfcore/chipseq:1.2.2,BWA_MEM,m5a.large,21.634397160236894
nfcore/chipseq:1.2.2,BWA_MEM,m5a.2xlarge,23.32493586713828
nfcore/chipseq:1.2.2,BWA_MEM,m5a.xlarge,23.751348001442164
nfcore/chipseq:1.2.2,BWA_MEM,i3.xlarge,25.54708080412405
nfcore/chipseq:1.2.2,BWA_MEM,r5a.2xlarge,25.43644559494702
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,m5zn.large,0.16808555787928858
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,z1d.large,2.526119657521373
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,c5a.xlarge,5.4483151682656255
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,m5zn.xlarge,3.4670560927787655
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,c5a.2xlarge,5.976662922588857
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,c5.2xlarge,6.297444426078278
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,z1d.xlarge,7.806694112983263
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,m5zn.2xlarge,5.458820553313353
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,c5.xlarge,8.694786005428515
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,m5.large,9.915410676997006
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,r5.large,12.47839537219036
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,d3.xlarge,12.315793427908186
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,z1d.2xlarge,8.796544459018232
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,r5a.xlarge,16.24869962150673
