wfName,taskName,nodeName,rank
nfcore/eager:2.3.5,damageprofiler,m5zn.large,3.348490738289133
nfcore/eager:2.3.5,damageprofiler,m5zn.xlarge,3.67622078937114
nfcore/eager:2.3.5,damageprofiler,m5zn.2xlarge,3.535073264444746
nfcore/eager:2.3.5,damageprofiler,z1d.large,8.376631101235338
nfcore/eager:2.3.5,damageprofiler,z1d.xlarge,5.55770189962613
nfcore/eager:2.3.5,damageprofiler,c5a.xlarge,5.48689338549025
nfcore/eager:2.3.5,damageprofiler,c5.xlarge,8.376344601208077
nfcore/eager:2.3.5,damageprofiler,z1d.2xlarge,6.998057224903447
nfcore/eager:2.3.5,damageprofiler,m5.large,14.575446249943104
nfcore/eager:2.3.5,damageprofiler,c5.2xlarge,5.991386551996278
nfcore/eager:2.3.5,damageprofiler,d3.xlarge,11.303116166286964
nfcore/eager:2.3.5,damageprofiler,c5a.2xlarge,7.152172695910352
nfcore/eager:2.3.5,damageprofiler,r5.xlarge,15.598762917993412
nfcore/eager:2.3.5,damageprofiler,m5.xlarge,15.201247110134346
nfcore/eager:2.3.5,damageprofiler,r5.large,16.572511161646396
nfcore/eager:2.3.5,damageprofiler,m5.2xlarge,13.9947356239088
nfcore/eager:2.3.5,damageprofiler,r5.2xlarge,14.787376360477193
nfcore/eager:2.3.5,damageprofiler,d3.2xlarge,14.44440281433326
nfcore/eager:2.3.5,damageprofiler,m5a.large,19.114520543662575
nfcore/eager:2.3.5,damageprofiler,r5a.large,21.546681090115605
nfcore/eager:2.3.5,damageprofiler,m5a.xlarge,21.740757706548983
nfcore/eager:2.3.5,damageprofiler,r5a.xlarge,22.020765930321396
nfcore/eager:2.3.5,damageprofiler,i3.large,24.652101434275835
nfcore/eager:2.3.5,damageprofiler,m5a.2xlarge,21.380771368043998
nfcore/eager:2.3.5,damageprofiler,i3.xlarge,25.000509874789316
nfcore/eager:2.3.5,damageprofiler,i3.2xlarge,23.901027793256993
nfcore/eager:2.3.5,damageprofiler,r5a.2xlarge,23.59203874300791
nfcore/eager:2.3.5,fastqc,z1d.xlarge,6.905999467107533
nfcore/eager:2.3.5,fastqc,m5zn.xlarge,4.2695721246040765
nfcore/eager:2.3.5,fastqc,m5zn.large,3.3401121542155945
nfcore/eager:2.3.5,fastqc,m5zn.2xlarge,3.188723794176772
nfcore/eager:2.3.5,fastqc,c5a.xlarge,5.329764811891627
nfcore/eager:2.3.5,fastqc,z1d.large,5.8164132862650515
nfcore/eager:2.3.5,fastqc,z1d.2xlarge,6.7077646908964645
nfcore/eager:2.3.5,fastqc,c5.xlarge,7.9101849707743
nfcore/eager:2.3.5,fastqc,c5.2xlarge,5.5460860926703575
nfcore/eager:2.3.5,fastqc,d3.xlarge,11.689567622764233
nfcore/eager:2.3.5,fastqc,r5.large,13.083496614155944
nfcore/eager:2.3.5,fastqc,m5.large,13.405284054729204
nfcore/eager:2.3.5,fastqc,c5a.2xlarge,6.416734636345372
nfcore/eager:2.3.5,fastqc,m5.2xlarge,14.746475892716884
nfcore/eager:2.3.5,fastqc,r5.xlarge,15.447446930722691
nfcore/eager:2.3.5,fastqc,r5.2xlarge,14.703073580753596
nfcore/eager:2.3.5,fastqc,m5.xlarge,15.024346363145373
nfcore/eager:2.3.5,fastqc,d3.2xlarge,14.170414431565735
nfcore/eager:2.3.5,fastqc,m5a.large,20.591010816300475
nfcore/eager:2.3.5,fastqc,r5a.large,20.94795822238291
nfcore/eager:2.3.5,fastqc,i3.large,22.020532250163264
nfcore/eager:2.3.5,fastqc,r5a.xlarge,22.369746601633928
nfcore/eager:2.3.5,fastqc,m5a.xlarge,21.780828095717887
nfcore/eager:2.3.5,fastqc,r5a.2xlarge,24.866234289963273
nfcore/eager:2.3.5,fastqc,m5a.2xlarge,23.302653829640196
nfcore/eager:2.3.5,fastqc,i3.2xlarge,22.456447426823594
nfcore/eager:2.3.5,fastqc,i3.xlarge,24.614853244972196
nfcore/eager:2.3.5,fastqc_after_clipping,m5zn.xlarge,4.20831311469216
nfcore/eager:2.3.5,fastqc_after_clipping,m5zn.large,3.360539134215779
nfcore/eager:2.3.5,fastqc_after_clipping,m5zn.2xlarge,3.3423800510094654
nfcore/eager:2.3.5,fastqc_after_clipping,c5.xlarge,7.840281835400738
nfcore/eager:2.3.5,fastqc_after_clipping,z1d.xlarge,6.882208267039778
nfcore/eager:2.3.5,fastqc_after_clipping,z1d.2xlarge,6.690678464558529
nfcore/eager:2.3.5,fastqc_after_clipping,c5a.xlarge,5.209607397717932
nfcore/eager:2.3.5,fastqc_after_clipping,c5.2xlarge,5.491192669792342
nfcore/eager:2.3.5,fastqc_after_clipping,z1d.large,5.864273915655706
nfcore/eager:2.3.5,fastqc_after_clipping,c5a.2xlarge,6.394303605313461
nfcore/eager:2.3.5,fastqc_after_clipping,r5.large,13.145952236794926
nfcore/eager:2.3.5,fastqc_after_clipping,r5.2xlarge,14.689137850945993
nfcore/eager:2.3.5,fastqc_after_clipping,d3.2xlarge,14.230648015761759
nfcore/eager:2.3.5,fastqc_after_clipping,m5.2xlarge,14.927974268589304
nfcore/eager:2.3.5,fastqc_after_clipping,d3.xlarge,11.83316377152238
nfcore/eager:2.3.5,fastqc_after_clipping,m5.large,13.43243933076248
nfcore/eager:2.3.5,fastqc_after_clipping,r5.xlarge,15.357158326421557
nfcore/eager:2.3.5,fastqc_after_clipping,m5.xlarge,15.002838599342196
nfcore/eager:2.3.5,fastqc_after_clipping,r5a.2xlarge,24.900755473808537
nfcore/eager:2.3.5,fastqc_after_clipping,i3.2xlarge,22.40795295671373
nfcore/eager:2.3.5,fastqc_after_clipping,m5a.xlarge,21.803883775311427
nfcore/eager:2.3.5,fastqc_after_clipping,r5a.xlarge,22.345734314411988
nfcore/eager:2.3.5,fastqc_after_clipping,r5a.large,20.965548669363944
nfcore/eager:2.3.5,fastqc_after_clipping,m5a.large,20.65515498144606
nfcore/eager:2.3.5,fastqc_after_clipping,m5a.2xlarge,23.283869465502868
nfcore/eager:2.3.5,fastqc_after_clipping,i3.large,22.185168576099073
