wfName,taskName,nodeName,rank
nfcore/eager:2.3.5,damageprofiler,m5zn.large,0.13614123250528154
nfcore/eager:2.3.5,damageprofiler,m5zn.xlarge,3.471862997721903
nfcore/eager:2.3.5,damageprofiler,m5zn.2xlarge,2.6076554897089776
nfcore/eager:2.3.5,damageprofiler,z1d.large,5.328631140482567
nfcore/eager:2.3.5,damageprofiler,z1d.xlarge,5.24883242912725
nfcore/eager:2.3.5,damageprofiler,c5a.xlarge,6.1152587435655485
nfcore/eager:2.3.5,damageprofiler,c5.xlarge,6.824190270410443
nfcore/eager:2.3.5,damageprofiler,z1d.2xlarge,6.657466142085069
nfcore/eager:2.3.5,damageprofiler,m5.large,11.312318697158549
nfcore/eager:2.3.5,damageprofiler,c5.2xlarge,7.594524716103563
nfcore/eager:2.3.5,damageprofiler,d3.xlarge,10.822428837820823
nfcore/eager:2.3.5,damageprofiler,c5a.2xlarge,8.326076421934836
nfcore/eager:2.3.5,damageprofiler,r5.xlarge,14.196406787538802
nfcore/eager:2.3.5,damageprofiler,m5.xlarge,13.42573174574028
nfcore/eager:2.3.5,damageprofiler,r5.large,14.279921102848327
nfcore/eager:2.3.5,damageprofiler,m5.2xlarge,14.190794316518001
nfcore/eager:2.3.5,damageprofiler,r5.2xlarge,16.24719838860775
nfcore/eager:2.3.5,damageprofiler,d3.2xlarge,14.23242888998761
nfcore/eager:2.3.5,damageprofiler,m5a.large,18.540330343079116
nfcore/eager:2.3.5,damageprofiler,r5a.large,21.085114424995034
nfcore/eager:2.3.5,damageprofiler,m5a.xlarge,20.30437590887885
nfcore/eager:2.3.5,damageprofiler,r5a.xlarge,22.062922670213162
nfcore/eager:2.3.5,damageprofiler,i3.large,25.067909175270522
nfcore/eager:2.3.5,damageprofiler,m5a.2xlarge,22.7316786434591
nfcore/eager:2.3.5,damageprofiler,i3.xlarge,25.34379083809085
nfcore/eager:2.3.5,damageprofiler,i3.2xlarge,23.276921308206447
nfcore/eager:2.3.5,damageprofiler,r5a.2xlarge,24.956395944729255
nfcore/eager:2.3.5,fastqc,z1d.xlarge,6.332044028529615
nfcore/eager:2.3.5,fastqc,m5zn.xlarge,4.324315725024879
nfcore/eager:2.3.5,fastqc,m5zn.large,2.2078568110811014
nfcore/eager:2.3.5,fastqc,m5zn.2xlarge,3.214933392471729
nfcore/eager:2.3.5,fastqc,c5a.xlarge,4.544915195830169
nfcore/eager:2.3.5,fastqc,z1d.large,5.661428690665537
nfcore/eager:2.3.5,fastqc,z1d.2xlarge,7.8379039339743946
nfcore/eager:2.3.5,fastqc,c5.xlarge,8.281743169800851
nfcore/eager:2.3.5,fastqc,c5.2xlarge,4.890065823556868
nfcore/eager:2.3.5,fastqc,d3.xlarge,12.059893546129398
nfcore/eager:2.3.5,fastqc,r5.large,12.259246235409858
nfcore/eager:2.3.5,fastqc,m5.large,14.12500703835245
nfcore/eager:2.3.5,fastqc,c5a.2xlarge,6.6703439122543875
nfcore/eager:2.3.5,fastqc,m5.2xlarge,14.872285359152372
nfcore/eager:2.3.5,fastqc,r5.xlarge,14.970046942491049
nfcore/eager:2.3.5,fastqc,r5.2xlarge,15.399734033957202
nfcore/eager:2.3.5,fastqc,m5.xlarge,15.896874392591087
nfcore/eager:2.3.5,fastqc,d3.2xlarge,14.912842525274375
nfcore/eager:2.3.5,fastqc,m5a.large,20.89285195581813
nfcore/eager:2.3.5,fastqc,r5a.large,20.485249625043508
nfcore/eager:2.3.5,fastqc,i3.large,21.556724522934424
nfcore/eager:2.3.5,fastqc,r5a.xlarge,22.55125312963262
nfcore/eager:2.3.5,fastqc,m5a.xlarge,21.69413708608991
nfcore/eager:2.3.5,fastqc,r5a.2xlarge,24.218718168238006
nfcore/eager:2.3.5,fastqc,m5a.2xlarge,23.75075318950425
nfcore/eager:2.3.5,fastqc,i3.2xlarge,23.02732378109325
nfcore/eager:2.3.5,fastqc,i3.xlarge,25.113347979451525
nfcore/eager:2.3.5,fastqc_after_clipping,m5zn.xlarge,3.5561597196093535
nfcore/eager:2.3.5,fastqc_after_clipping,m5zn.large,2.3712429757369113
nfcore/eager:2.3.5,fastqc_after_clipping,m5zn.2xlarge,2.354130542213558
nfcore/eager:2.3.5,fastqc_after_clipping,c5.xlarge,7.9801355515240475
nfcore/eager:2.3.5,fastqc_after_clipping,z1d.xlarge,6.199865553209352
nfcore/eager:2.3.5,fastqc_after_clipping,z1d.2xlarge,7.657479903114161
nfcore/eager:2.3.5,fastqc_after_clipping,c5a.xlarge,4.272895309173355
nfcore/eager:2.3.5,fastqc_after_clipping,c5.2xlarge,5.4221969649107065
nfcore/eager:2.3.5,fastqc_after_clipping,z1d.large,5.621688726742156
nfcore/eager:2.3.5,fastqc_after_clipping,c5a.2xlarge,6.517123796582488
nfcore/eager:2.3.5,fastqc_after_clipping,r5.large,12.461124095416963
nfcore/eager:2.3.5,fastqc_after_clipping,r5.2xlarge,15.29279647019937
nfcore/eager:2.3.5,fastqc_after_clipping,d3.2xlarge,15.236497067637512
