wfName,taskName,nodeName,rank
nfcore/sarek:2.7.1,get_software_versions,c5.2xlarge,6.0
nfcore/sarek:2.7.1,get_software_versions,c5a.2xlarge,7.0
nfcore/sarek:2.7.1,get_software_versions,z1d.xlarge,8.0
nfcore/sarek:2.7.1,get_software_versions,c5.xlarge,9.0
nfcore/sarek:2.7.1,get_software_versions,m5zn.xlarge,10.0
nfcore/sarek:2.7.1,get_software_versions,m5.large,11.0
nfcore/sarek:2.7.1,get_software_versions,d3.xlarge,12.0
nfcore/sarek:2.7.1,get_software_versions,r5.large,13.0
nfcore/sarek:2.7.1,get_software_versions,r5.xlarge,14.0
nfcore/sarek:2.7.1,get_software_versions,d3.2xlarge,15.0
nfcore/sarek:2.7.1,get_software_versions,r5.2xlarge,16.0
nfcore/sarek:2.7.1,get_software_versions,m5.2xlarge,17.0
nfcore/sarek:2.7.1,get_software_versions,m5.xlarge,18.0
nfcore/sarek:2.7.1,get_software_versions,r5a.large,19.0
nfcore/sarek:2.7.1,get_software_versions,m5a.large,20.0
nfcore/sarek:2.7.1,get_software_versions,i3.large,21.0
nfcore/sarek:2.7.1,get_software_versions,r5a.xlarge,22.0
nfcore/sarek:2.7.1,get_software_versions,m5a.xlarge,23.0
nfcore/sarek:2.7.1,get_software_versions,i3.2xlarge,24.0
nfcore/sarek:2.7.1,get_software_versions,m5a.2xlarge,25.0
nfcore/sarek:2.7.1,get_software_versions,r5a.2xlarge,26.0
nfcore/sarek:2.7.1,get_software_versions,i3.xlarge,27.0
nfcore/sarek:2.7.1,MarkDuplicates,c5a.2xlarge,1.0
nfcore/sarek:2.7.1,MarkDuplicates,c5a.xlarge,2.0
nfcore/sarek:2.7.1,MarkDuplicates,m5zn.2xlarge,3.0
nfcore/sarek:2.7.1,MarkDuplicates,z1d.2xlarge,4.0
nfcore/sarek:2.7.1,MarkDuplicates,c5.2xlarge,5.0
nfcore/sarek:2.7.1,MarkDuplicates,m5zn.xlarge,6.0
nfcore/sarek:2.7.1,MarkDuplicates,m5zn.large,7.0
nfcore/sarek:2.7.1,MarkDuplicates,c5.xlarge,8.0
nfcore/sarek:2.7.1,MarkDuplicates,m5.2xlarge,9.0
nfcore/sarek:2.7.1,MarkDuplicates,d3.2xlarge,10.0
nfcore/sarek:2.7.1,MarkDuplicates,r5.2xlarge,11.0
nfcore/sarek:2.7.1,MarkDuplicates,z1d.large,12.0
nfcore/sarek:2.7.1,MarkDuplicates,m5a.2xlarge,13.0
nfcore/sarek:2.7.1,MarkDuplicates,z1d.xlarge,14.0
nfcore/sarek:2.7.1,MarkDuplicates,r5a.2xlarge,15.0
nfcore/sarek:2.7.1,MarkDuplicates,m5a.large,16.0
nfcore/sarek:2.7.1,MarkDuplicates,d3.xlarge,17.0
nfcore/sarek:2.7.1,MarkDuplicates,m5.xlarge,18.0
nfcore/sarek:2.7.1,MarkDuplicates,m5a.xlarge,19.0
nfcore/sarek:2.7.1,MarkDuplicates,m5.large,20.0
nfcore/sarek:2.7.1,MarkDuplicates,r5a.xlarge,21.0
nfcore/sarek:2.7.1,MarkDuplicates,r5.xlarge,22.0
nfcore/sarek:2.7.1,MarkDuplicates,r5.large,23.0
nfcore/sarek:2.7.1,MarkDuplicates,i3.2xlarge,24.0
nfcore/sarek:2.7.1,MarkDuplicates,r5a.large,25.0
nfcore/sarek:2.7.1,MarkDuplicates,i3.large,26.0
nfcore/sarek:2.7.1,MarkDuplicates,i3.xlarge,27.0
nfcore/sarek:2.7.1,MultiQC,m5zn.2xlarge,1.0
nfcore/sarek:2.7.1,MultiQC,z1d.2xlarge,2.0
nfcore/sarek:2.7.1,MultiQC,m5zn.large,3.0
nfcore/sarek:2.7.1,MultiQC,m5zn.xlarge,4.0
nfcore/sarek:2.7.1,MultiQC,z1d.large,5.0
nfcore/sarek:2.7.1,MultiQC,c5.2xlarge,6.0
nfcore/sarek:2.7.1,MultiQC,z1d.xlarge,7.0
nfcore/sarek:2.7.1,MultiQC,d3.2xlarge,8.0
nfcore/sarek:2.7.1,MultiQC,c5a.2xlarge,9.0
nfcore/sarek:2.7.1,MultiQC,m5.2xlarge,10.0
nfcore/sarek:2.7.1,MultiQC,r5.2xlarge,11.0
nfcore/sarek:2.7.1,MultiQC,c5.xlarge,12.0
nfcore/sarek:2.7.1,MultiQC,c5a.xlarge,13.0
nfcore/sarek:2.7.1,MultiQC,r5.large,14.0
nfcore/sarek:2.7.1,MultiQC,m5.large,15.0
nfcore/sarek:2.7.1,MultiQC,d3.xlarge,16.0
nfcore/sarek:2.7.1,MultiQC,r5.xlarge,17.0
nfcore/sarek:2.7.1,MultiQC,m5.xlarge,18.0
nfcore/sarek:2.7.1,MultiQC,i3.2xlarge,19.0
nfcore/sarek:2.7.1,MultiQC,i3.large,20.0
nfcore/sarek:2.7.1,MultiQC,i3.xlarge,21.0
nfcore/sarek:2.7.1,MultiQC,r5a.2xlarge,22.0
nfcore/sarek:2.7.1,MultiQC,m5a.2xlarge,23.0
nfcore/sarek:2.7.1,MultiQC,m5a.large,24.0
nfcore/sarek:2.7.1,MultiQC,r5a.large,25.0
nfcore/sarek:2.7.1,MultiQC,m5a.xlarge,26.0
nfcore/sarek:2.7.1,MultiQC,r5a.xlarge,27.0
